no_plate,color,company_name,vehicle_desc,model_year,vehicle_type,date_stolen,district_name
P689T,Silver,Trailer,FACTORY BUILT DMW,2009,Boat Trailer,3/18/2024,Waitemata
P720J,White,Caravan,OXFORD DELUXE,1980,Caravan,5/13/2024,Waitemata
P729L,Silver,Trailer,TANDEM,2009,Trailer,4/22/2024,Waitemata
P7338,Silver,Homebuilt,HOMEMADE,1973,Trailer,1/14/2024,Waikato
P762T,Silver,Trailer,FOXENG 1000,2009,Trailer,5/1/2024,Central
P99K,Silver,Trailer,PRESCOTT,2009,Trailer - Heavy,3/7/2024,Wellington
PA283,Red,Subaru,4WD GL WAGON,1986,Stationwagon,3/1/2024,Waitemata
PA5965,White,Nissan,SENTRA SGS,1990,Hatchback,1/7/2024,Waitemata
PAB258,Silver,Toyota,HIACE,2001,Light Van,1/13/2024,Canterbury
PAC121,Silver,BMW,525I,2010,Saloon,3/8/2024,Canterbury
PAH501,Red,Mazda,DEMIO,2011,Hatchback,2/29/2024,Counties/Manukau
PAN732,Black,Holden,ASTRA,2008,Hatchback,2/18/2024,Counties/Manukau
PAP156,Black,Porsche,CAYENNE,2005,Stationwagon,2/18/2024,Canterbury
PAQ882,White,Mazda,ATENZA,2008,Hatchback,2/17/2024,Central
PAT151,White,Lexus,GS350,2013,Saloon,1/10/2024,Counties/Manukau
PAT960,Black,Toyota,MARKX,2007,Stationwagon,3/25/2024,Waitemata
PAW106,Silver,Ford,COURIER,2005,Utility,4/24/2024,Bay of Plenty
PAZ469,Black,Ford,RANGER,2022,Utility,4/8/2024,Waitemata
PB9188,White,Mitsubishi,SPACEWAGON,1989,Stationwagon,12/7/2023,Canterbury
PBC442,Green,Toyota,HILUX,1995,Stationwagon,5/7/2024,Wellington
PBF916,White,Mitsubishi,TRITON,2010,Utility,5/12/2024,Northland
PBH498,Black,Toyota,HILUX,2013,Utility,5/10/2024,Waitemata
PBH759,Blue,Nissan,MISTRAL,1995,Stationwagon,2/24/2024,Auckland City
PBQ370,White,Audi,A5,2011,Saloon,2/5/2024,Waitemata
PBT413,Black,Audi,A6,2013,Stationwagon,3/31/2024,Counties/Manukau
PBZ111,White,Volkswagen,SCIROCCO,2011,Hatchback,12/16/2023,Counties/Manukau
PBZ971,Blue,Mitsubishi,LANCER,2001,Saloon,12/16/2023,Counties/Manukau
PC5326,Blue,Nissan,NAVARA,1990,Other Truck,2/2/2024,Canterbury
PCA404,Grey,Audi,Q7,2013,Stationwagon,2/8/2024,Auckland City
PCD962,Silver,Subaru,LEGACY,2001,Stationwagon,5/16/2024,Wellington
PCF492,White,Toyota,LANDCRUISER,2015,Stationwagon,11/30/2023,Canterbury
PCK251,Black,LDV,T60,2022,Utility,1/29/2024,Wellington
PCL374,Blue,Nissan,TERRANO,1997,Stationwagon,12/17/2023,Canterbury
PCL383,White,Toyota,AQUA,2017,Hatchback,4/12/2024,Canterbury
PCN189,White,Suzuki,SWIFT,2009,Hatchback,1/14/2024,Canterbury
PCN410,White,Audi,A3,2010,Hatchback,12/11/2023,Waitemata
PDA506,Silver,Toyota,AQUA,2016,Hatchback,3/15/2024,Waikato
PDD256,Black,Subaru,OUTBACK,2012,Stationwagon,5/8/2024,Wellington
PDD804,Grey,Ford,RANGER,2018,Utility,5/11/2024,Eastern
PDE41,Blue,Toyota,AQUA,2014,Hatchback,4/14/2024,Wellington
PDF754,White,Nissan,NAVARA,1996,Utility,4/5/2024,Central
PDG935,Blue,Holden,VT COMMODORE,1999,Saloon,1/17/2024,Central
PDJ894,Blue,Subaru,EXIGA,2010,Stationwagon,4/26/2024,Canterbury
PDL646,Black,Volkswagen,PASSAT,2010,Stationwagon,5/10/2024,Counties/Manukau
PDU966,Silver,Toyota,HARRIER,2001,Stationwagon,2/13/2024,Counties/Manukau
PDY179,Red,Isuzu,D-MAX,2016,Utility,2/24/2024,Bay of Plenty
PDY545,Silver,Nissan,SKYLINE,2006,Saloon,2/11/2024,Southern
PDY630,Silver,Toyota,AQUA,2015,Hatchback,3/1/2024,Canterbury
PEA446,White,Ford,COURIER,2006,Utility,4/20/2024,Bay of Plenty
PEA961,Green,Toyota,LANDCRUISER,1995,Stationwagon,3/21/2024,Counties/Manukau
PEB157,Red,Honda,FIT,2011,Hatchback,4/18/2024,Counties/Manukau
PEJ578,Silver,Audi,A4,2008,Convertible,3/25/2024,Counties/Manukau
PEL155,Red,Toyota,RAUM,2004,Hatchback,5/2/2024,Counties/Manukau
PEN821,Silver,Ford,RANGER,2022,Utility,5/3/2024,Counties/Manukau
PER427,White,Toyota,AQUA,2016,Hatchback,4/1/2024,Canterbury
PER950,White,Audi,A4,2015,Stationwagon,4/20/2024,Canterbury
PEU230,Green,Toyota,SURF,1990,Stationwagon,4/19/2024,Canterbury
PEW113,Silver,Nissan,X-TRAIL,2008,Stationwagon,3/19/2024,Northland
PEY23,Green,Honda,VEZEL,2015,Stationwagon,2/18/2024,Counties/Manukau
PEZ103,Blue,Subaru,EXIGA,2011,Stationwagon,12/17/2023,Waitemata
PFA296,Black,Toyota,AQUA,2012,Hatchback,11/27/2023,Auckland City
PFA459,Red,Toyota,AQUA,2013,Hatchback,2/17/2024,Waitemata
PFA794,Silver,Nissan,SKYLINE,2008,Saloon,12/8/2023,Auckland City
PFC79,White,Holden,COMMODORE,2017,Utility,2/3/2024,Waitemata
PFE933,Grey,Honda,ELYSION,2005,Stationwagon,3/18/2024,Counties/Manukau
PFF242,Grey,Mazda,DEMIO,2011,Hatchback,12/27/2023,Counties/Manukau
PFF400,White,Toyota,COROLLA,2013,Stationwagon,4/4/2024,Waitemata
PFH736,Orange,BMW,118I,2015,Hatchback,4/15/2024,Auckland City
PFM393,Gold,Nissan,BLUEBIRD,2007,Saloon,4/9/2024,Counties/Manukau
PFP676,White,Mobile Machine,BOBCAT E50R2,2021,Mobile Machine,12/14/2023,Eastern
PFR741,Silver,Toyota,PRIUS,2013,Hatchback,2/7/2024,Counties/Manukau
PFW432,White,Toyota,AQUA,2016,Hatchback,5/6/2024,Auckland City
PFW448,White,Mercedes-Benz,C200,2015,Saloon,5/2/2024,Counties/Manukau
PFY742,Blue,Ford,LASER,2003,Hatchback,1/9/2024,Central
PG1075,White,Toyota,STARLET,1990,Hatchback,12/22/2023,Central
PGD899,Green,Nissan,NAVARA,2001,Utility,5/1/2024,Waikato
PGE470,Red,Mazda,CX-5,2014,Stationwagon,4/14/2024,Waikato
PGG119,White,Toyota,HILUX,2007,Utility,3/8/2024,Bay of Plenty
PGG28,Orange,Kubota,K4018,2022,Mobile Machine,4/5/2024,Counties/Manukau
PGG816,Black,Subaru,LEGACY,2006,Saloon,4/9/2024,Counties/Manukau
PGJ411,Grey,Mazda,ROADSTER,2005,Convertible,12/17/2023,Canterbury
PGK449,Brown,Toyota,WISH,2009,Stationwagon,3/15/2024,Counties/Manukau
PGL562,Silver,Holden,RODEO 4X2,2007,Utility,2/26/2024,Bay of Plenty
PGN940,Black,BMW,320I,2009,Saloon,1/18/2024,Auckland City
PGT842,White,Nissan,SKYLINE,2015,Saloon,1/30/2024,Counties/Manukau
PGZ340,Yellow,Kubota,KX018-4,2020,Mobile Machine,4/22/2024,Waitemata
PHE398,Silver,Nissan,PULSAR,1995,Saloon,1/26/2024,Waitemata
PHE917,White,Toyota,WISH,2009,Stationwagon,4/11/2024,Auckland City
PHM161,Silver,Honda,CIVIC,2001,Hatchback,5/2/2024,Auckland City
PHM902,Blue,Toyota,PRIUS,2009,Hatchback,4/12/2024,Waitemata
PHM970,Grey,Mazda,AXELA,2013,Saloon,12/18/2023,Central
PHM993,Black,Lexus,CT200H,2015,Hatchback,1/3/2024,Auckland City
PHQ126,Grey,Mitsubishi,OUTLANDER,2022,Stationwagon,4/20/2024,Auckland City
PHQ445,Blue,Lexus,RX300,2005,Stationwagon,1/12/2024,Counties/Manukau
PHT405,Blue,Subaru,IMPREZA,2000,Saloon,4/28/2024,Canterbury
PHT7,Grey,Toyota,LANDCRUISER,1992,Stationwagon,4/20/2024,Canterbury
PHT949,White,Toyota,AQUA,2013,Hatchback,2/12/2024,Waikato
PHW842,Black,BMW,325I,2006,Hatchback,1/22/2024,Northland
PHW925,Silver,Nissan,X-TRAIL,2001,Stationwagon,11/17/2023,Auckland City
PHY929,Silver,Mitsubishi,PAJERO,2004,Stationwagon,4/7/2024,Auckland City
PHY993,Silver,Toyota,AQUA,2014,Hatchback,1/8/2024,Auckland City
PJA508,Silver,Mazda,ATENZA,2005,Stationwagon,2/18/2024,Central
PJC944,Red,BMW,COMPACT,2002,Hatchback,12/27/2023,Eastern
PJE304,Black,Toyota,DYNA 150,1990,Light Van,3/14/2024,Waitemata
PJE550,Silver,Toyota,COROLLA,2016,Stationwagon,1/23/2024,Auckland City
PJH217,White,Toyota,AQUA,2017,Hatchback,12/5/2023,Auckland City
PJQ349,Silver,Toyota,PREMIO,2005,Saloon,4/23/2024,Canterbury
PJQ86,Silver,Peugeot,407,2005,Saloon,4/18/2024,Canterbury
PJS596,White,Toyota,HIACE,1989,Flat Deck Truck,11/27/2023,Tasman
PJS88,White,Nissan,VANETTE,2008,Light Van,2/8/2024,Counties/Manukau
PJT240,White,Nissan,LATIO,2013,Saloon,5/3/2024,Counties/Manukau
PJW496,White,Mazda,DEMIO,2005,Hatchback,12/8/2023,Eastern
PJZ481,Silver,Toyota,COROLLA,2008,Saloon,1/5/2024,Counties/Manukau
PJZ783,White,Toyota,ALTEZZA,1999,Saloon,11/20/2023,Central
PJZ90,White,Mazda,MX5,1998,Convertible,4/21/2024,Waitemata
PK8826,Brown,Toyota,COROLLA H/A MAN,1990,Hatchback,4/3/2024,Canterbury
PKB988,Silver,Volkswagen,AMAROK,2014,Utility,12/31/2023,Northland
PKD776,White,Volkswagen,GOLF,2007,Hatchback,2/7/2024,Counties/Manukau
PKD988,Grey,Toyota,HILUX,2022,Cab and Chassis Only,3/31/2024,Southern
PKF585,Black,Ford,COURIER,2004,Utility,1/18/2024,Wellington
PKF757,Silver,Mitsubishi,OUTLANDER,2022,Stationwagon,3/7/2024,Canterbury
PKG657,Blue,Honda,CIVIC 4DR LXI AUTO,1992,Saloon,3/1/2024,Wellington
PKG7,Silver,Honda,CIVIC,1996,Saloon,5/15/2024,Counties/Manukau
PKK44,Grey,Nissan,LAFESTA,2011,Stationwagon,2/27/2024,Northland
PKN640,Grey,Subaru,IMPREZA,2010,Hatchback,11/19/2023,Waikato
PKP684,Black,Toyota,MARKX,2007,Saloon,1/3/2024,Counties/Manukau
PKQ21,White,Toyota,HIACE,2015,Light Van,1/7/2024,Counties/Manukau
PKY229,Grey,Toyota,AQUA,2013,Hatchback,3/5/2024,Auckland City
PLD654,Silver,Toyota,AQUA,2015,Hatchback,5/10/2024,Wellington
PLD796,Black,Toyota,CAMRY,2012,Saloon,1/24/2024,Waikato
PLE250,White,Mitsubishi,CANTER,2007,Other Truck,1/7/2024,Counties/Manukau
PLK672,Silver,Peugeot,407,2005,Stationwagon,3/27/2024,Bay of Plenty
PLP700,Black,Toyota,PRIUS,2014,Stationwagon,1/29/2024,Counties/Manukau
PLS472,Red,Toyota,HIACE,1999,Light Van,12/15/2023,Canterbury
PLU228,Grey,Suzuki,JIMNY,2022,Stationwagon,5/8/2024,Waitemata
PLW738,Orange,Toyota,COROLLA,2017,Stationwagon,4/20/2024,Counties/Manukau
PMA137,Red,Toyota,HILUX,1994,Stationwagon,2/17/2024,Wellington
PMD668,Black,Ford,TERRITORY,2006,Stationwagon,3/5/2024,Counties/Manukau
PMD691,White,Isuzu,ELF,2007,Other Truck,1/31/2024,Counties/Manukau
PMF76,Green,Toyota,CAMRY,2003,Saloon,3/1/2024,Wellington
PMG460,Black,Mazda,RX-7,2001,Sports Car,3/22/2024,Waitemata
PMJ65,Blue,Ford,FOCUS,2022,Hatchback,3/12/2024,Counties/Manukau
PMM948,Red,Subaru,LEGACY,2001,Saloon,12/13/2023,Auckland City
PMP12,Blue,Subaru,IMPREZA,2009,Hatchback,1/11/2024,Counties/Manukau
PMP537,White,Ford,COURIER,2004,Utility,11/19/2023,Wellington
PMQ315,Black,Toyota,AQUA,2015,Hatchback,1/8/2024,Counties/Manukau
PMY467,White,Nissan,SKYLINE,1997,Sports Car,1/4/2024,Counties/Manukau
PMY822,Black,Volkswagen,AMAROK,2011,Utility,5/15/2024,Northland
PNA562,Silver,Toyota,STARLET,1996,Hatchback,3/13/2024,Counties/Manukau
PNB319,Silver,BMW,340I,2016,Stationwagon,2/28/2024,Auckland City
PNC283,White,Mitsubishi,FIGHTER,2012,Other Truck,4/14/2024,Waikato
PNE38,Silver,Toyota,HILUX,2022,Utility,3/25/2024,Counties/Manukau
PNG637,Silver,Nissan,SKYLINE,1999,Saloon,2/25/2024,Counties/Manukau
PNG725,Grey,Mazda,PREMACY,2011,Stationwagon,5/7/2024,Counties/Manukau
PNL161,Black,Honda,ODYSSEY,2008,Stationwagon,11/17/2023,Waikato
PNM353,Silver,Toyota,SAI,2013,Hatchback,4/24/2024,Central
PNP245,White,BMW,320I,2012,Saloon,3/11/2024,Waitemata
PNQ850,White,Mitsubishi,OUTLANDER,2022,Stationwagon,5/10/2024,Waitemata
PNS662,Silver,Mazda,BOUNTY,2002,Utility,12/5/2023,Bay of Plenty
PNY663,Grey,BMW,X1,2022,Stationwagon,3/16/2024,Waitemata
PNZ152,Black,Toyota,CROWN,2008,Saloon,5/12/2024,Waitemata
PPD945,Silver,Toyota,AQUA,2017,Hatchback,4/29/2024,Canterbury
PPF633,Green,Honda,CRV,1996,Light Van,5/4/2024,Southern
PPL342,White,Toyota,PRIUS,2017,Hatchback,5/13/2024,Canterbury
PPP86,Black,Skoda,OCTAVIA,2014,Saloon,12/15/2023,Wellington
PPQ110,White,Ford,RANGER,2015,Utility,2/12/2024,Wellington
PPQ455,Black,Toyota,COROLLA,2007,Hatchback,12/20/2023,Auckland City
PPQ7,Red,Ford,COURIER,1999,Utility,3/23/2024,Southern
PPR219,Grey,Mazda,AXELA,2007,Hatchback,1/19/2024,Eastern
PPU867,White,Honda,INTEGRA,2001,Hatchback,3/4/2024,Waitemata
PPW157,Red,Mazda,MPV,2001,Stationwagon,2/3/2024,Wellington
PPZ437,White,Subaru,LEGACY,1999,Stationwagon,3/29/2024,Central
PQF506,White,Holden,CAPTIVA,2012,Stationwagon,1/1/2024,Auckland City
PQG917,White,Mitsubishi,L300,2000,Light Van,12/1/2023,Counties/Manukau
PQM858,Silver,Audi,RS6,2014,Stationwagon,1/21/2024,Counties/Manukau
PQP552,Grey,Toyota,AQUA,2015,Hatchback,4/19/2024,Waikato
PQS369,Silver,Dodge,JOURNEY,2011,Stationwagon,11/21/2023,Waikato
PQS47,Grey,Honda,INTEGRA,2002,Sports Car,4/20/2024,Auckland City
PQS49,Silver,Subaru,LEGACY,2002,Saloon,1/24/2024,Counties/Manukau
PQY200,Grey,Mazda,AXELA,2006,Hatchback,1/9/2024,Wellington
PQY210,White,Mazda,BOUNTY,2004,Utility,5/10/2024,Auckland City
PR1NTR,Silver,Nissan,TIIDA,2013,Saloon,5/11/2024,Central
PRA800,White,Toyota,MARKX,2010,Saloon,2/1/2024,Counties/Manukau
PRC649,Black,Toyota,NOAH,2008,Stationwagon,12/10/2023,Counties/Manukau
PRF189,Silver,Honda,CR-Z,2010,Hatchback,4/7/2024,Counties/Manukau
PRK102,Silver,Toyota,CYNOS,1996,Saloon,2/7/2024,Auckland City
PRL332,Blue,Toyota,HIACE,2001,Light Van,3/1/2024,Wellington
PRM734,Yellow,Hyundai,GETZ,2009,Hatchback,1/23/2024,Auckland City
PRP153,Silver,Mitsubishi,OUTLANDER,2015,Stationwagon,2/6/2024,Counties/Manukau
PRR392,Green,Toyota,LANDCRUISER,1993,Stationwagon,3/16/2024,Northland
PRT398,Blue,Subaru,IMPREZA,2001,Saloon,4/17/2024,Canterbury
PRT493,Blue,Subaru,IMPREZA,2007,Hatchback,3/14/2024,Counties/Manukau
PRT510,Red,Mazda,PREMACY,2010,Stationwagon,3/13/2024,Wellington
PRU7,White,Nissan,TIIDA,2010,Saloon,12/26/2023,Waitemata
PRU735,Silver,Honda,GRACE,2016,Saloon,1/2/2024,Counties/Manukau
PRU998,White,Toyota,COROLLA,2016,Stationwagon,5/4/2024,Eastern
PS1758,Red,Toyota,CELICA,1985,Convertible,3/13/2024,Counties/Manukau
PSB65,White,Toyota,HIACE,2003,Light Van,4/20/2024,Waitemata
PSE587,White,Toyota,PRIUS,2015,Hatchback,3/31/2024,Counties/Manukau
PSG72,Gold,Nissan,PRIMERA,2000,Saloon,4/8/2024,Central
PSJ396,Silver,Toyota,AQUA,2017,Hatchback,2/26/2024,Auckland City
PSJ886,Black,Subaru,IMPREZA,2012,Saloon,2/11/2024,Bay of Plenty
PSN500,Silver,Mercedes-Benz,C63,2008,Stationwagon,4/10/2024,Wellington
PSN827,Grey,Mazda,CX-5,2016,Stationwagon,2/24/2024,Wellington
PSP504,White,Toyota,COROLLA,2014,Stationwagon,4/1/2024,Canterbury
PSR341,Black,Ford,RANGER,2014,Utility,3/6/2024,Waikato
PST157,White,Toyota,PRIUS,2010,Hatchback,4/8/2024,Counties/Manukau
PSW588,Silver,Audi,A4,2010,Stationwagon,4/4/2024,Bay of Plenty
PTA445,White,Ford,COURIER,2004,Utility,3/27/2024,Waikato
PTF305,Blue,Subaru,IMPREZA,2001,Sports Car,12/9/2023,Waitemata
PTG431,Gold,Ford,COURIER,2006,Utility,3/7/2024,Central
PTG492,White,Nissan,SERENA,2014,Stationwagon,3/16/2024,Eastern
PTH172,Silver,Toyota,AQUA,2016,Hatchback,12/12/2023,Counties/Manukau
PTH736,Black,Toyota,VANGUARD,2010,Stationwagon,4/21/2024,Counties/Manukau
PTJ113,Silver,Subaru,IMPREZA,1997,Stationwagon,12/14/2023,Canterbury
PTJ898,Brown,Mercedes-Benz,ML,2012,Stationwagon,12/16/2023,Waitemata
PTK557,Red,Subaru,IMPREZA,2003,Stationwagon,12/1/2023,Counties/Manukau
PTL635,White,Isuzu,BIGHORN,1995,Stationwagon,11/19/2023,Canterbury
PTP110,White,Toyota,COROLLA,2016,Saloon,12/23/2023,Counties/Manukau
PTP486,Silver,Nissan,NAVARA,1997,Utility,3/21/2024,Counties/Manukau
PTR321,White,Honda,STEPWAGON,2005,Light Van,12/10/2023,Counties/Manukau
PTW711,White,Toyota,MARKX,2009,Saloon,1/22/2024,Waikato
PTY438,Silver,Toyota,HIACE,1998,Light Van,11/27/2023,Wellington
PU5912,Red,Honda,CIVIC 3DR 1.3 MAN,1991,Hatchback,12/8/2023,Wellington
PUE308,White,Honda,CRV,1999,Light Van,3/20/2024,Waitemata
PUG152,Brown,Subaru,LEGACY,2000,Stationwagon,3/27/2024,Eastern
PUG680,Silver,Toyota,AQUA,2017,Hatchback,1/21/2024,Waikato
PUH468,Silver,Nissan,WINGROAD,2003,Stationwagon,1/15/2024,Auckland City
PUJ441,White,Land Rover,RANGE ROVER SPORT,2023,Stationwagon,5/16/2024,Auckland City
PUJ824,Red,Nissan,LEAF,2017,Hatchback,4/12/2024,Counties/Manukau
PUM877,White,BMW,325I,2008,Stationwagon,5/2/2024,Counties/Manukau
PUP260,Silver,Nissan,PATHFINDER,2009,Stationwagon,3/10/2024,Northland
PUP35,Silver,Toyota,HILUX,2009,Utility,1/30/2024,Wellington
PUQ724,Silver,Toyota,AQUA,2013,Hatchback,4/17/2024,Wellington
PUR115,Brown,Toyota,HIACE,1994,Light Van,3/14/2024,Eastern
PUT612,Green,Toyota,HIACE,2003,Light Van,2/1/2024,Wellington
PUW591,White,Mitsubishi,L300,2003,Light Van,4/29/2024,Bay of Plenty
PUY923,Blue,Nissan,X-TRAIL,2023,Stationwagon,5/6/2024,Canterbury
PUZ434,Blue,Mazda,ATENZA,2012,Hatchback,3/26/2024,Canterbury
PUZ709,Black,BMW,320I,2011,Saloon,3/29/2024,Counties/Manukau
PWE558,Red,Nissan,NAVARA,2007,Utility,11/28/2023,Counties/Manukau
PWH485,Yellow,Toyota,AQUA,2012,Hatchback,1/17/2024,Waitemata
PWH973,Blue,Yamaha,MW155AP,2023,Roadbike,1/1/2024,Auckland City
PWL632,White,Mercedes-Benz,ML,2012,Stationwagon,3/5/2024,Counties/Manukau
PWL988,Grey,Toyota,AQUA,2015,Hatchback,1/5/2024,Counties/Manukau
PWN45,Black,BMW,320D,2014,Saloon,3/6/2024,Counties/Manukau
PWS385,White,Toyota,HILUX,2023,Utility,3/26/2024,Auckland City
PWT325,Silver,Toyota,ESTIMA,2005,Light Van,12/29/2023,Counties/Manukau
PWZ409,Silver,Holden,COMMODORE,2011,Stationwagon,2/2/2024,Southern
PX7581,White,Nissan,100,1986,Flat Deck Truck,5/5/2024,Canterbury
PYA371,Silver,Nissan,TIIDA,2005,Hatchback,11/27/2023,Waitemata
PYB523,Black,Ford,EXPLORER,2002,Stationwagon,1/2/2024,Waikato
PYC508,Black,Toyota,HILUX,1994,Stationwagon,2/9/2024,Wellington
PYC871,Grey,Ford,FALCON,2002,Stationwagon,5/8/2024,Counties/Manukau
PYD134,White,Mitsubishi,GALANT,2008,Saloon,5/2/2024,Auckland City
PYF982,White,Toyota,ALTEZZA,1998,Saloon,11/28/2023,Eastern
PYG745,White,Audi,A4,2008,Saloon,4/13/2024,Counties/Manukau
PYH267,Black,Subaru,LEGACY,2002,Stationwagon,3/10/2024,Canterbury
PYK344,Blue,Holden,COMMODORE,2004,Saloon,2/12/2024,Eastern
PYR13,White,Subaru,IMPREZA,2012,Hatchback,3/16/2024,Northland
PYT514,White,BMW,320I,2009,Saloon,11/20/2023,Eastern
PYW677,Blue,Nissan,SKYLINE,2007,Saloon,4/20/2024,Counties/Manukau
PYY523,Blue,Nissan,LARGO,1997,Stationwagon,4/15/2024,Eastern
PZB791,Blue,Toyota,COROLLA,2013,Stationwagon,12/7/2023,Counties/Manukau
PZD74,Black,Nissan,WINGROAD,2006,Stationwagon,2/16/2024,Counties/Manukau
PZE954,Black,Toyota,AQUA,2013,Hatchback,5/8/2024,Counties/Manukau
PZF138,Blue,Toyota,AQUA,2014,Hatchback,3/17/2024,Wellington
PZG230,Black,Toyota,CROWN,2000,Saloon,12/11/2023,Counties/Manukau
PZH397,Blue,Toyota,AQUA,2012,Hatchback,5/13/2024,Counties/Manukau
PZH768,Blue,Suzuki,ESCUDO,1993,Stationwagon,12/31/2023,Southern
PZH951,Red,Toyota,HILUX,1994,Stationwagon,11/27/2023,Canterbury
PZJ417,Red,Toyota,C-HR,2017,Hatchback,5/13/2024,Canterbury
PZL815,White,Ford,COURIER,2004,Utility,2/4/2024,Waitemata
PZM267,Red,Chevrolet,CORVETTE,1988,Sports Car,1/9/2024,Counties/Manukau
PZU69,White,Toyota,SIENTA,2017,Stationwagon,2/15/2024,Counties/Manukau
PZW500,Grey,Toyota,LANDCRUISER,1986,Stationwagon,5/8/2024,Canterbury
Q113Y,Green,Trailer,HORSEFLOAT,2010,Trailer,4/5/2024,Counties/Manukau
Q340K,Silver,Pinto,BRAKED TANDEM,2010,Trailer,4/23/2024,Tasman
Q351R,Silver,Kea,KC95,2010,Trailer,12/12/2023,Bay of Plenty
Q408Q,Silver,Trailer,TANDEM AXLE RACE CAR,2010,Trailer,3/20/2024,Bay of Plenty
Q558L,Silver,Kea,K74SAT,2010,Trailer,2/8/2024,Waikato
Q708A,Silver,Kea,K844T,2010,Trailer,2/9/2024,Waikato
Q835G,Silver,Trailer,DUMBIER,2004,Boat Trailer,2/15/2024,Bay of Plenty
Q883D,Silver,Trailer,ROADCHIEF TR85CTA,2010,Trailer,12/20/2023,Counties/Manukau
Q954C,Silver,Trailer,HOMEBUILT,2010,Trailer,1/10/2024,Central
QAC328,White,Toyota,MARKX,2005,Saloon,5/3/2024,Counties/Manukau
QAE132,Silver,BMW,320I,2011,Saloon,5/13/2024,Waitemata
QAE218,White,Toyota,HIACE,2013,Light Van,11/21/2023,Auckland City
QAF232,White,Holden,COMMODORE,2011,Saloon,4/12/2024,Canterbury
QAG555,White,Subaru,LEGACY,2000,Saloon,3/2/2024,Central
QAL755,Silver,Toyota,FIELDER,2013,Stationwagon,4/22/2024,Canterbury
QAM371,White,Mitsubishi,OUTLANDER,2013,Stationwagon,4/7/2024,Central
QAM855,White,Toyota,RAV4,2023,Stationwagon,1/18/2024,Counties/Manukau
QAN689,Red,Honda,ACCORD,2000,Saloon,4/26/2024,Auckland City
QAP884,Yellow,Kia,PICANTO,2008,Hatchback,11/27/2023,Bay of Plenty
QAP978,Grey,Ford,TERRITORY,2010,Stationwagon,1/12/2024,Canterbury
QAQ575,Silver,Audi,S4,2005,Stationwagon,12/23/2023,Canterbury
QAT293,Red,Mazda,RX-7,1985,Saloon,3/5/2024,Bay of Plenty
QAU819,White,Toyota,COROLLA,2007,Saloon,2/18/2024,Waitemata
QAZ483,Silver,Nissan,TIIDA,2005,Hatchback,5/1/2024,Counties/Manukau
QAZ877,Grey,Renault,KOLEOS,2012,Stationwagon,5/11/2024,Auckland City
QBC196,White,Nissan,VANETTE,2001,Light Van,5/4/2024,Canterbury
QBG599,White,Mazda,PREMACY,2013,Stationwagon,4/14/2024,Counties/Manukau
QBK573,Silver,Subaru,LEGACY,2001,Stationwagon,5/2/2024,Auckland City
QBK908,Black,Honda,FIT,2013,Stationwagon,5/13/2024,Counties/Manukau
QBS199,Red,Toyota,CELICA,2000,Sports Car,3/22/2024,Counties/Manukau
QBT683,White,Toyota,CHASER,1998,Saloon,2/7/2024,Wellington
QBW728,Grey,Mercedes-Benz,C63,2016,Saloon,1/5/2024,Auckland City
QCB396,Gold,Nissan,TIIDA,2005,Saloon,3/2/2024,Waitemata
QCD282,White,Toyota,HILUX,2013,Utility,3/12/2024,Bay of Plenty
QCJ430,Silver,Toyota,HILUX,1996,Stationwagon,12/17/2023,Waitemata
QCJ68,White,Hino,300,2007,Other Truck,1/29/2024,Counties/Manukau
QCJ71,Blue,Toyota,AQUA,2013,Hatchback,3/12/2024,Waitemata
QCK491,White,Fuso,SHOGUN FV2651K,2023,Other Truck,5/13/2024,Eastern
QCK555,Grey,Ford,RANGER,2019,Utility,1/28/2024,Eastern
QCK913,Black,Toyota,COROLLA,2023,Hatchback,5/13/2024,Auckland City
QCN153,Gold,Subaru,OUTBACK,2004,Stationwagon,3/19/2024,Waitemata
QCP607,Green,Mobile Machine,SWE2SUF,2023,Mobile Machine,4/19/2024,Eastern
QCR391,Green,Toyota,HILUX,2004,Utility,12/2/2023,Waitemata
QCT766,Silver,Toyota,REGIUS,2018,Light Van,12/19/2023,Auckland City
QCU145,Grey,Mitsubishi,ECLIPSE CROSS,2023,Stationwagon,2/13/2024,Counties/Manukau
QCU937,White,Toyota,CAMRY,2017,Saloon,4/29/2024,Counties/Manukau
QCW706,White,Mazda,AXELA,2013,Hatchback,1/12/2024,Counties/Manukau
QCY635,White,Toyota,HIACE,1996,Light Van,2/29/2024,Waitemata
QCZ201,Black,Mazda,MPV,2008,Stationwagon,12/14/2023,Wellington
QDD378,White,Mazda,DEMIO,2006,Hatchback,1/18/2024,Waitemata
QDE689,Blue,Toyota,AQUA,2012,Hatchback,1/20/2024,Canterbury
QDH212,Blue,BMW,523D,2013,Saloon,12/5/2023,Bay of Plenty
QDH390,Black,Mitsubishi,LANCER,2001,Saloon,2/11/2024,Auckland City
QDH416,Red,Ford,FALCON,2006,Saloon,4/29/2024,Auckland City
QDJ355,Silver,Toyota,PASSO,2018,Hatchback,5/7/2024,Auckland City
QDJ485,Grey,Nissan,X-TRAIL,2002,Stationwagon,2/21/2024,Central
QDJ572,White,BMW,120I,2012,Hatchback,3/19/2024,Bay of Plenty
QDJ941,Red,Mitsubishi,MIRAGE,2017,Hatchback,2/26/2024,Counties/Manukau
